id,sents,expr,polarity,labels,target_repr,completed_labels,completed_target_repr,checkpoint
1221,sepi tenang kamar bersih makanan wow banget .,tenang,POS,"([-1], [1], ","(hotel, tenang, ","([-1], [1], 'POS')","(hotel, tenang, positif)",TRUE
1235,baru ini kecewa sama airy rooma . lokasi susah dicari . tempat tidak sesuai dengan alamat yang tertera . tidak ada penanda tempat seperti airy rooms yang lain . tidak ada snack maupun minuman seperti airy rooms yang pernah saya tempati .,kecewa,NEG,"([4, 5], [2], ","(hotel, kecewa, ","([4, 5], [2], 'NEG')","(hotel, kecewa, negatif)",TRUE
1238,"cukup nyaman , tetapi di lantai tiga tidak ada wifi . wifinya tidak menjangkau kamar .",cukup nyaman,POS,"([-1], [0, 1], ","(hotel, cukup nyaman, ","([-1], [0, 1], 'POS')","(hotel, cukup nyaman, positif)",TRUE
1247,"nyaman , pelayanan ramah , bersih .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1247,"nyaman , pelayanan ramah , bersih .",bersih,POS,"([-1], [5], ","(hotel, bersih, ","([-1], [5], 'POS')","(hotel, bersih, positif)",TRUE
1259,nyaman . bersih . lokasi terjangkau .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1259,nyaman . bersih . lokasi terjangkau .,bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
1260,"kebersihannya tolong di tingkatkan , ada kecoak mati di depan kamar mandi .",ada kecoak,NEG,"([10, 11], [5, 6], ","(hotel, ada kecoak, ","([10, 11], [5, 6], 'NEG')","(hotel, ada kecoak, negatif)",TRUE
1262,"rapi , bagus , bersih , nyaman dan lokasi strategis .",rapi,POS,"([-1], [0], ","(hotel, rapi, ","([-1], [0], 'POS')","(hotel, rapi, positif)",TRUE
1262,"rapi , bagus , bersih , nyaman dan lokasi strategis .",bagus,POS,"([-1], [2], ","(hotel, bagus, ","([-1], [2], 'POS')","(hotel, bagus, positif)",TRUE
1262,"rapi , bagus , bersih , nyaman dan lokasi strategis .",bersih,POS,"([-1], [4], ","(hotel, bersih, ","([-1], [4], 'POS')","(hotel, bersih, positif)",TRUE
1262,"rapi , bagus , bersih , nyaman dan lokasi strategis .",nyaman,POS,"([-1], [6], ","(hotel, nyaman, ","([-1], [6], 'POS')","(hotel, nyaman, positif)",TRUE
1267,bersih . nyaman meskipun lokasi agak susah dicari .,bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
1267,bersih . nyaman meskipun lokasi agak susah dicari .,nyaman,POS,"([-1], [2], ","(hotel, nyaman, ","([-1], [2], 'POS')","(hotel, nyaman, positif)",TRUE
1268,"sangat nyaman inap disini , kamar meskipun kecil , tetapi tempat tidur sangat nyaman , ada tv , ac dingin banget , wifi juga kencang banget .",sangat nyaman,POS,"([-1], [0, 1], ","(hotel, sangat nyaman, ","([-1], [0, 1], 'POS')","(hotel, sangat nyaman, positif)",TRUE
1268,"sangat nyaman inap disini , kamar meskipun kecil , tetapi tempat tidur sangat nyaman , ada tv , ac dingin banget , wifi juga kencang banget .",kencang banget,POS,"([22], [24, 25], ","(hotel, kencang banget, ","([22], [24, 25], 'POS')","(hotel, kencang banget, positif)",TRUE
1274,baik . cuma sayangnya . lampu neon box airy mati .,baik,POS,"([-1], [0], ","(hotel, baik, ","([-1], [0], 'POS')","(hotel, baik, positif)",TRUE
1283,"kurang bagus , ac tidak nyala , showernya kurang bagus , kurang bersih .",kurang bagus,NEG,"([-1], [0, 1], ","(hotel, kurang bagus, ","([-1], [0, 1], 'NEG')","(hotel, kurang bagus, negatif)",TRUE
1283,"kurang bagus , ac tidak nyala , showernya kurang bagus , kurang bersih .",kurang bersih,NEG,"([-1], [11, 12], ","(hotel, kurang bersih, ","([-1], [11, 12], 'NEG')","(hotel, kurang bersih, negatif)",TRUE
1284,"semuanya bagus . tempat bersih , wifi cepat , yang punyanya ramah , pokoknya luar biasa . kekurangannya cuma terlalu masuk ke dalam sih , jadi agak sulit nyarinya : ) .",luar biasa,POS,"([-1], [14, 15], ","(hotel, luar biasa, ","([-1], [14, 15], 'POS')","(hotel, luar biasa, positif)",TRUE
1285,"lokasi hotelnya strategis banget . dekat kemanakemana . apalagi dekat dengan mall istana plaza . dekat pula dengan beragam tempat wisata di pusat kota . kamarnya meski kecil tetapi cukup nyaman . cuma saran saya , untuk di kamar mandi tolong ditambahi dengan tempat sampah . dan memang tidak dikasih sikat sama odol iya ? terus untuk seprai dan sarung bantal guling supaya lebih bersih lagi karena masih ada bekas bercakbercak . setidaknya dibersihkan dnegan pemutih pasti hilang deh . kan seprainya warna putih . tetapi sejauh ini nyamannyaman saja .",nyamannyaman,POS,"([-1], [88], ","(hotel, nyamannyaman, ","([-1], [88], 'POS')","(hotel, nyamannyaman, positif)",TRUE
1288,harganya terjangkau tempatnya nyaman pokoknya oke deh . namun ada deposit yang harusnya tidak perlu he he he he .,oke,POS,"([-1], [5], ","(hotel, oke, ","([-1], [5], 'POS')","(hotel, oke, positif)",TRUE
1290,kotor makanan pagi nasi goreng saja . tetapi ibunya baik ramah .,kotor,NEG,"([-1], [0], ","(hotel, kotor, ","([-1], [0], 'NEG')","(hotel, kotor, negatif)",TRUE
1292,"kamar nyaman , bersih , petugas helpfull . strategis pokoknya . terimakasih airy : ) .",strategis,POS,"([-1], [8], ","(hotel, strategis, ","([-1], [8], 'POS')","(hotel, strategis, positif)",TRUE
1293,nyaman untuk ditinggali tetapi kasur terlalu besar .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1317,"nyaman , kamar luas , tetapi tidak ada free snack .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1319,"bagus , bersih fasilitas lengkap , recoment .",bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
1319,"bagus , bersih fasilitas lengkap , recoment .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
1319,"bagus , bersih fasilitas lengkap , recoment .",recoment,POS,"([-1], [6], ","(hotel, recoment, ","([-1], [6], 'POS')","(hotel, recoment, positif)",TRUE
1321,sya puas menginap di hotel ini dari segi harga sangat terjangkau ac bagus keaman bagus kebersihan juga bagus yang hanya air panas tidak panas .,puas,POS,"([2], [1], ","(hotel, puas, ","([2], [1], 'POS')","(hotel, puas, positif)",TRUE
1324,lumayan bagus untuk harga yang ada hanya saja kloset otomatisnya tidak bisa jalan kamar 408 . sehingga saya harus turun ke toilet lobi untuk kebutuhan kloset .,lumayan bagus,POS,"([-1], [0, 1], ","(hotel, lumayan bagus, ","([-1], [0, 1], 'POS')","(hotel, lumayan bagus, positif)",TRUE
1325,kamarnya sangat luas dan bersih . kamar mandi oke pokoknya semuanya oke . bahkan dapat snack dan perlengkapan sanitasi yang bisa dibawa pulang . pokoknya puas banget .,puas banget,POS,"([-1], [25, 26], ","(hotel, puas banget, ","([-1], [25, 26], 'POS')","(hotel, puas banget, positif)",TRUE
1326,kamarnya sangat bagus dengan harga yang murah . sangat menyenangkan untuk menginap di sini .,sangat menyenangkan,POS,"([11], [8, 9], ","(hotel, sangat menyenangkan, ","([11], [8, 9], 'POS')","(hotel, sangat menyenangkan, positif)",TRUE
1327,"murah , bagus , yang jaga ramah .",murah,POS,"([-1], [0], ","(hotel, murah, ","([-1], [0], 'POS')","(hotel, murah, positif)",TRUE
1327,"murah , bagus , yang jaga ramah .",bagus,POS,"([-1], [2], ","(hotel, bagus, ","([-1], [2], 'POS')","(hotel, bagus, positif)",TRUE
1337,"keren , mantap pelayanan oke , tempat nyaman . pegawai ramah .",keren,POS,"([-1], [0], ","(hotel, keren, ","([-1], [0], 'POS')","(hotel, keren, positif)",TRUE
1337,"keren , mantap pelayanan oke , tempat nyaman . pegawai ramah .",mantap,POS,"([-1], [2], ","(hotel, mantap, ","([-1], [2], 'POS')","(hotel, mantap, positif)",TRUE
1344,"check in cepat , petugas terutama masmasnya ( lupa tidak bertanya nama ) baik dan ramah banget , kamarnya bersih rapi nyaman , ac dingin , dapat complimentary drink dan snack , lokasi mudah diakses . recommended pokoknya . terima kasih airyrooms dan crew penginapan dempo !",recommended,POS,"([-1], [36], ","(hotel, recommended, ","([-1], [36], 'POS')","(hotel, recommended, positif)",TRUE
1345,"bagus , kurangnya adalah pecahayaan ruangan kurang terang .",bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
1350,nyaman bersih pelayanannya memuaskan . untuk debit air showernya lebih ditingkatkan lagi : ) .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1350,nyaman bersih pelayanannya memuaskan . untuk debit air showernya lebih ditingkatkan lagi : ) .,bersih,POS,"([-1], [1], ","(hotel, bersih, ","([-1], [1], 'POS')","(hotel, bersih, positif)",TRUE
1351,"untuk harga segitu lumayan , sayangnya air shower nya kurang kencang mengalirnya .",lumayan,POS,"([-1], [3], ","(hotel, lumayan, ","([-1], [3], 'POS')","(hotel, lumayan, positif)",TRUE
1352,"bersih , murah , nyaman , cuma sayang shower nya rusak .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
1352,"bersih , murah , nyaman , cuma sayang shower nya rusak .",murah,POS,"([-1], [2], ","(hotel, murah, ","([-1], [2], 'POS')","(hotel, murah, positif)",TRUE
1352,"bersih , murah , nyaman , cuma sayang shower nya rusak .",nyaman,POS,"([-1], [4], ","(hotel, nyaman, ","([-1], [4], 'POS')","(hotel, nyaman, positif)",TRUE
1355,"jorok ! selimut , seprai bau kamar sembab .",jorok,NEG,"([-1], [0], ","(hotel, jorok, ","([-1], [0], 'NEG')","(hotel, jorok, negatif)",TRUE
1359,cukup baik tetapi menurut saya overpriced karena kamarnya kecil dan sarapannya kurang oke rasanya dan minimimalis .,cukup baik,POS,"([-1], [0, 1], ","(hotel, cukup baik, ","([-1], [0, 1], 'POS')","(hotel, cukup baik, positif)",TRUE
1359,cukup baik tetapi menurut saya overpriced karena kamarnya kecil dan sarapannya kurang oke rasanya dan minimimalis .,overpriced,NEG,"([-1], [5], ","(hotel, overpriced, ","([-1], [5], 'NEG')","(hotel, overpriced, negatif)",TRUE
1365,good . ada snack di setiap kamar . cuma sayang ketika dapat kamar 305 ac nya tidak dingin sama sekali . selebihnya keren . langganan disini .,good,POS,"([-1], [0], ","(hotel, good, ","([-1], [0], 'POS')","(hotel, good, positif)",TRUE
1372,terbaik dan harga sangat bersahabt ! kalau ke jakarta dan di daerah jakpus saya akan menginap disini lagi .,terbaik,POS,"([-1], [0], ","(hotel, terbaik, ","([-1], [0], 'POS')","(hotel, terbaik, positif)",TRUE
1375,"walaupun harganya murah , tetapi kelasx bukan murahan . sangat recommended buat ini hotel .",sangat recommended,POS,"([13], [9, 10], ","(hotel, sangat recommended, ","([13], [9, 10], 'POS')","(hotel, sangat recommended, positif)",TRUE
1381,"lumayan lah , kamar besar , pelayanannya oke , cuma wifinya susah sambung , sarapan nya kurang bervariasi .",lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
1382,"bersih , nyaman . air panas nya saja yang belum ada .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
1382,"bersih , nyaman . air panas nya saja yang belum ada .",nyaman,POS,"([-1], [2], ","(hotel, nyaman, ","([-1], [2], 'POS')","(hotel, nyaman, positif)",TRUE
1386,"dapat kamarnya di pojok , kurang nyaman rasanya , tetapi pelayanan oke punya , hanya posisi kamar jangan di pojok .",kurang nyaman,NEG,"([1], [5, 6], ","(hotel, kurang nyaman, ","([1], [5, 6], 'NEG')","(hotel, kurang nyaman, negatif)",TRUE
1387,lumayan . cocok buat salesman . sayang tidak ada air panas dan wifi .,lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
1390,"pegawainya ramah , kamarnya bersih , nyaman , akses ke alunalun juga dekat , recomended banget pokoknya .",recomended banget,POS,"([-1], [14, 15], ","(hotel, recomended banget, ","([-1], [14, 15], 'POS')","(hotel, recomended banget, positif)",TRUE
1400,"strategi , bersih , pelayanan baik , tempat makan dekat , cuma tidak ada gantungan pakaian .",strategi,POS,"([-1], [0], ","(hotel, strategi, ","([-1], [0], 'POS')","(hotel, strategi, positif)",TRUE
1400,"strategi , bersih , pelayanan baik , tempat makan dekat , cuma tidak ada gantungan pakaian .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
1413,"mantap , lumayan bersih , ada kulkasnya cuma kulkasnya kotor , cuma tetap saya masukkan minum tetapi ditutupin plastik , dekat tempat kuliner , dapat hadiah pemandangan gedung gedung tinggi : ) .",mantap,POS,"([-1], [0], ","(hotel, mantap, ","([-1], [0], 'POS')","(hotel, mantap, positif)",TRUE
1413,"mantap , lumayan bersih , ada kulkasnya cuma kulkasnya kotor , cuma tetap saya masukkan minum tetapi ditutupin plastik , dekat tempat kuliner , dapat hadiah pemandangan gedung gedung tinggi : ) .",lumayan bersih,POS,"([-1], [2, 3], ","(hotel, lumayan bersih, ","([-1], [2, 3], 'POS')","(hotel, lumayan bersih, positif)",TRUE
1418,"sempit , aqua cma 1 botol , chiki tidak ada , sabun , pasta gigi , keset juga tidak ada .",sempit,NEG,"([-1], [0], ","(hotel, sempit, ","([-1], [0], 'NEG')","(hotel, sempit, negatif)",TRUE
1422,"bersih , rapi , air panasnya mantap .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
1422,"bersih , rapi , air panasnya mantap .",rapi,POS,"([-1], [2], ","(hotel, rapi, ","([-1], [2], 'POS')","(hotel, rapi, positif)",TRUE
1426,"kamar kurang bagus mungkin karena bangunan lama , toilet tidak bersih pintu toilet jasul banget , air keran netes terus , kurang bersih iya .",kurang bersih,NEG,"([-1], [21, 22], ","(hotel, kurang bersih, ","([-1], [21, 22], 'NEG')","(hotel, kurang bersih, negatif)",TRUE
1433,tempatnya enak buat istirahat dan singgah untuk menginap harian . mantap .,mantap,POS,"([-1], [10], ","(hotel, mantap, ","([-1], [10], 'POS')","(hotel, mantap, positif)",TRUE
1435,"suka banget , kamarnya beesih , staf ramah dan helpful .",suka banget,POS,"([-1], [0, 1], ","(hotel, suka banget, ","([-1], [0, 1], 'POS')","(hotel, suka banget, positif)",TRUE
1448,cukup baik . cuma remote tv tidak berfungsi .,cukup baik,POS,"([-1], [0, 1], ","(hotel, cukup baik, ","([-1], [0, 1], 'POS')","(hotel, cukup baik, positif)",TRUE
1452,nyaman enak tetapi wifi nya tidak lancar .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1452,nyaman enak tetapi wifi nya tidak lancar .,enak,NEG,"([-1], [1], ","(hotel, enak, ","([-1], [1], 'NEG')","(hotel, enak, negatif)",TRUE
1456,nyaman tetapi beberapa fasilitas perlu di update . terutama handuk mohon di ganti karena warnanya trlihat kotor dan ada lubang . perlu di tambahkan pengharum ruangan agar lebih memorable .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1458,suasana di sekitar sangat tenang . recomended banget .,recomended banget,POS,"([-1], [6, 7], ","(hotel, recomended banget, ","([-1], [6, 7], 'POS')","(hotel, recomended banget, positif)",TRUE
1481,"pelayanan bagus , kamar bagus , keren lah pokoknya .",keren,POS,"([-1], [6], ","(hotel, keren, ","([-1], [6], 'POS')","(hotel, keren, positif)",TRUE
1489,"snack airy tidak ada . bantal kecil airy tidak ada . kolam renang tidak bisa dipakai padahal tinggal di bandung cari staycation di bandung buat bisa main di kolam bareng anak , minta main sebentar saja tidak boleh karena ada persiapan wedding padahal weddingnya saja sore . kecewa parah . akhirnya checkout lebih awal biar bisa cari kolam renang di luar .",kecewa parah,NEG,"([-1], [47, 48], ","(hotel, kecewa parah, ","([-1], [47, 48], 'NEG')","(hotel, kecewa parah, negatif)",TRUE
1494,ac dan kulkas nya dingin banged . ada air panas pula . recommended deh buat para traveller yang mencari penginapan murah . harga kaki 5 kualitas bintang 5 .,recommended,POS,"([-1], [12], ","(hotel, recommended, ","([-1], [12], 'POS')","(hotel, recommended, positif)",TRUE
1499,"kamarnya nyaman , fasilitas oke , recommended banget deh . terutama buat para traveller seperti kami . dengan adanya airy room semakin mudah , tidak perlu repot cari penginapan atw hotel . next time , kami pesan lagi .",recommended banget,POS,"([-1], [6, 7], ","(hotel, recommended banget, ","([-1], [6, 7], 'POS')","(hotel, recommended banget, positif)",TRUE
1500,kamar luas dan lebih secure hanya saja kurang informatif .,kurang informatif,NEG,"([-1], [7, 8], ","(hotel, kurang informatif, ","([-1], [7, 8], 'NEG')","(hotel, kurang informatif, negatif)",TRUE
1501,pelayanannya ramah . kalau ada kesempatan saya mau datang kesini dengan keluarga . recomended .,recomended,POS,"([-1], [13], ","(hotel, recomended, ","([-1], [13], 'POS')","(hotel, recomended, positif)",TRUE
1503,"harga murah meriah , kualitas dan fasilitas oke sedunia . mantap .",mantap,POS,"([-1], [10], ","(hotel, mantap, ","([-1], [10], 'POS')","(hotel, mantap, positif)",TRUE
1516,baik tetapi kebersihanya kurang .,baik,POS,"([-1], [0], ","(hotel, baik, ","([-1], [0], 'POS')","(hotel, baik, positif)",TRUE
1517,"ramah , bagus murah , sarapan kurang mntap .",ramah,POS,"([-1], [0], ","(hotel, ramah, ","([-1], [0], 'POS')","(hotel, ramah, positif)",TRUE
1517,"ramah , bagus murah , sarapan kurang mntap .",bagus,POS,"([-1], [2], ","(hotel, bagus, ","([-1], [2], 'POS')","(hotel, bagus, positif)",TRUE
1517,"ramah , bagus murah , sarapan kurang mntap .",murah,POS,"([-1], [3], ","(hotel, murah, ","([-1], [3], 'POS')","(hotel, murah, positif)",TRUE
1519,lengkap ada dispenser . kompor dan alat masak . memuaskan .,lengkap,POS,"([-1], [0], ","(hotel, lengkap, ","([-1], [0], 'POS')","(hotel, lengkap, positif)",TRUE
1519,lengkap ada dispenser . kompor dan alat masak . memuaskan .,memuaskan,POS,"([-1], [9], ","(hotel, memuaskan, ","([-1], [9], 'POS')","(hotel, memuaskan, positif)",TRUE
1530,"kamar bersih . nyaman , dan fasilitas pelayanan cukup memuaskan . ketenangan dalam beristirahat sangat rekomended .",sangat rekomended,POS,"([-1], [14, 15], ","(hotel, sangat rekomended, ","([-1], [14, 15], 'POS')","(hotel, sangat rekomended, positif)",TRUE
1531,nyaman . hanya kurang tempat sampah di dalam kamar .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
1536,"kamar luas bersih dan staf nya ramah , dari hotelnya cukup puas , box mill ariy nya tidak ada kata pekerja hotel mereka suda email ke pusat ariy tetapi belum ada tanggapan dari ariy , tolong ariy direspon dengan cepat , jangan sampai penginap kecewa .",cukup puas,POS,"([9], [10, 11], ","(hotel, cukup puas, ","([9], [10, 11], 'POS')","(hotel, cukup puas, positif)",TRUE
1546,baik cuma air menggenang di kamar mandi .,baik,POS,"([-1], [0], ","(hotel, baik, ","([-1], [0], 'POS')","(hotel, baik, positif)",TRUE
1553,"bagus , nyaman , sangat dekat dengan stasiun kereta sawah besar . makanannya standar tetapi . siaran tv nya juga bisa di tambah seharusnya . staf ramah dan membantu . no deposit .",bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
1553,"bagus , nyaman , sangat dekat dengan stasiun kereta sawah besar . makanannya standar tetapi . siaran tv nya juga bisa di tambah seharusnya . staf ramah dan membantu . no deposit .",nyaman,POS,"([-1], [2], ","(hotel, nyaman, ","([-1], [2], 'POS')","(hotel, nyaman, positif)",TRUE
1555,"bersih , rapi , pelayanan ramah . ada bonus snack lagi . he .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
1555,"bersih , rapi , pelayanan ramah . ada bonus snack lagi . he .",rapi,POS,"([-1], [2], ","(hotel, rapi, ","([-1], [2], 'POS')","(hotel, rapi, positif)",TRUE
